id,thoroughfare_id,cenu2016_ettlement_geogid,census2016_small_area_geogid,local_authority_id,post_county_name,eircode_area_code,postal_address,new_home_ind,sold_date,sold_price,lat,lon,building_property_subtype_code,building_shape_area_value,sqm_value,yoc_value,storey_value,beds_value,baths_value,house_number,road,city_district,city,district,county,state_district,postcode,country,country_code,locality,village,municipality,suburb,town,residential,craft,amenity,building,commercial,neighbourhood,place,region,tourism,quarter,shop,leisure,historic,office
180535,1200010217,35001.0,A268127004,29,dublin,D06,apartment 4 orwell lodge orwell road dublin 6 d06 hf34,1,12/03/2015,610200,53.30725699999999,-6.269648,multi-family,,98.52,2008.0,1.0,,,3,The Avenue,Rathfarnham ED,,Dublin 6,County Dublin,Leinster,D06 YP40,Ireland,ie,,,,Rathgar,,,,,,,Marianella,,,,,,,,
752212,1200009614,35001.0,A267017009,28,dublin,A94,apartment 31 the willows monkstown valley monkstown blackrock co. dublin a94 p996,0,21/07/2016,230000,53.294464000000005,-6.161487999999999,multi-family,,,,1.0,,,25-36,The Willows,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,Dunleary,,Dún Laoghaire-Rathdown,,Blackrock,Monkstown Valley,,,,,,,,,,,,,
1519747,1200025063,35001.0,A268115023,29,dublin,D04,42 shelbourne road dublin 4 d04 y9y5,0,03/09/2014,650000,53.336096,-6.2327650000000006,mid-terrace,75.615051,121.0,1910.0,2.0,4.0,,44,Shelbourne Road,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,,,
858503,1200036394,35001.0,A267043006,28,dublin,D14,colománe 67 landscape park dublin 14 d14 vx62,0,04/12/2014,375000,53.299096,-6.263003,semi-dend-terraceached,84.839145,,,,,,84,Landscape Park,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
1642765,1200028471,35001.0,A267146008,26,dublin,D24,123 watergate dublin 24 d24 rkw8,0,02/10/2012,160000,53.283733,-6.36514,semi-dend-terraceached,54.257626,,,,,,,Watergate,Tallaght-Oldbawn ED,,Dublin 24,County Dublin,Leinster,D24 T99C,Ireland,ie,Oldbawn,,South Dublin,,,,,,,,,,,,,,,,
1520580,1200016196,35001.0,A267045006,28,dublin,D14,apartment 2 newtown court eaton brae dublin 14 d14 np83,0,15/09/2017,345000,53.30374200000001,-6.262825,multi-family,,,,1.0,,,4,Newtown Court,Churchtown-Orwell ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
104331,1200014541,35001.0,A267017002,28,dublin,A94,33 brooklawn wood blackrock co. dublin a94 n590,0,24/07/2015,360000,53.291736,-6.167631,end-terrace,45.031361,64.8,1987.0,2.0,,,52,Brooklawn Avenue,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,,,Dún Laoghaire-Rathdown,Stradbrook,Blackrock,,,,,,,,,,,,,,
832037,1200008423,35001.0,A268143013,29,dublin,D04,apartment 149 the berkeley block pembroke square grand canal street upper dublin 4 d04 c4h6,0,12/05/2017,410000,53.338529,-6.237585,multi-family,,62.65,1997.0,1.0,,,"1,2",Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Pembroke Square,,,,,,,,,,
65421,1200010850,35001.0,A268005005,29,dublin,D07,19 manor place dublin 7 d07 e3f8,0,31/10/2013,260000,53.351588,-6.286007,mid-terrace,53.829643999999995,88.73,1901.0,2.0,3.0,,,Manor Place,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 WF44,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
1086560,1200013852,35001.0,A268081010,29,dublin,D07,8 fontenoy street dublin 7 d07 v3k7,0,19/05/2014,200000,53.355419999999995,-6.269692,mid-terrace,95.98044,91.81,1875.0,2.0,3.0,,,Fontenoy Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 H0F9,Ireland,ie,,,,,,,,,,,,,,,,,,,
806559,1200012804,35001.0,A268003003,29,dublin,D07,63 smithfield loft king street north dublin 7 d07 w9wc,0,01/02/2018,206390,53.349703000000005,-6.2751,terraced,,64.1,1999.0,2.0,,,1,Stirrup Lane,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
1117672,1200000642,35001.0,A268143009,29,dublin,D02,apartment 4 grattan hall mount street lower dublin 2 d02 nd28,0,06/02/2014,260000,53.338815000000004,-6.24251,multi-family,,75.21,1983.0,1.0,2.0,2.0,,Love Lane East,South Dock ED,Dublin,Dublin 2,County Dublin,Leinster,D02 TN83,Ireland,ie,,,,,,,,,Grattan Hall,,,,,,,,,,
424525,1200011891,35001.0,A268002015,29,dublin,D07,apartment 22 the richmond brunswick street north dublin 7 d07 ca01,0,07/05/2019,345000,53.350708,-6.277826,multi-family,,55.43,1996.0,1.0,2.0,,69,Brunswick Street North,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,,,,,,The Red Mill,,,,,,,,,,
1618227,1200018819,35001.0,A268115007,29,dublin,D04,10 south dock place dublin 4 d04 xy03,0,23/12/2013,340000,53.341004000000005,-6.23335,mid-terrace,,70.18,1900.0,3.0,2.0,,10,South Dock Place,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
728415,1200009600,35001.0,A268081002,29,dublin,D07,28 saint joseph's place dorset street upper dublin 7 d07 n6k8,0,19/12/2013,165000,53.356839,-6.2664480000000005,end-terrace,,70.0,,,2.0,1.0,12,Blessington Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 W2C9,Ireland,ie,,,,,,,,,,,,,,,,,,,
1828,1200003623,35001.0,A268138005,29,dublin,D01,apartment 58 dorset square gardiner street upper dublin 1 d01 v803,0,24/10/2019,220000,53.357912,-6.261216,multi-family,,55.01,1998.0,2.0,1.0,1.0,,Gardiner Street Upper,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01 C2F6,Ireland,ie,,,,,,,,,Dorset Square,,,,,,,,,,
1307930,1200012315,35001.0,A268143030,29,dublin,D04,apartment 105 the westmoreland charlotte quay dock ringsend road dublin 4 d04 v582,1,18/12/2017,446350,53.342305,-6.23625,multi-family,,59.75,1997.0,1.0,2.0,,,Ringsend Road,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,The Jessop,,,,,,,,,,
588548,1200006026,35001.0,A267139003,26,dublin,D24,apartment 55 moynihan court main road tallaght dublin 24 d24 ny26,0,12/06/2017,128000,53.288031000000004,-6.350681,multi-family,,,1997.0,1.0,,,,Moynihan Court,Tallaght-Glenview ED,,Dublin 24,County Dublin,Leinster,D24 Y201,Ireland,ie,Tallaght,,South Dublin,,,Glenview Park,,,,,,,,,,,,,
1067340,1200005652,35001.0,A268082008,29,dublin,D07,apartment 24 chancery hall church street dublin 7 d07 vy61,0,05/07/2016,207000,53.349973,-6.2738,multi-family,,,2018.0,1.0,,,6,Stirrup Lane,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
1794401,1200003353,35001.0,A267148001,26,dublin,D24,24 bancroft park dublin 24 d24 yr0h,0,21/09/2012,225000,53.289849,-6.3524769999999995,semi-dend-terraceached,102.896741,121.53,1963.0,2.0,4.0,,,Bancroft Park,Tallaght-Tymon ED,,Dublin 24,County Dublin,Leinster,D24 Y201,Ireland,ie,Tallaght,,South Dublin,,,Bancroft Park,,,,,,,,,,,,,
1213888,1200005769,35001.0,A268143014,29,dublin,D04,apartment 19 the dock mill grand mill quay barrow street dublin 4 d04 pf83,0,30/06/2015,365000,53.340506000000005,-6.236936,multi-family,,,,1.0,,,,Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,The Dock Mill,,,,,,,,,,
740459,1200009698,35001.0,A268003017,29,dublin,D07,88 benburb street dublin 7 d07 hr23,0,10/10/2017,229500,53.347156000000005,-6.280969,terraced,,51.15,1890.0,2.0,,,87,Benburb Street,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 Y683,Ireland,ie,,,,,,,,,,,,,,,,,,,
1689205,1200012302,35001.0,A268149004,29,dublin,D08,apartment 112 ulysses viking harbour apartments usher's island dublin 8 d08 w594,0,01/07/2013,103000,53.345996,-6.282906,multi-family,,50.7,1994.0,1.0,,,15,Usher's Island,Ushers B ED,Dublin,Dublin 8,County Dublin,Leinster,D08 R596,Ireland,ie,,,,,,,,,James Joyce House,,,,,,,,,,
625665,1200009698,35001.0,A268003012,29,dublin,D07,apartment 29 collins square benburb street dublin 7 d07 yk68,0,12/07/2016,246000,53.348076,-6.2845059999999995,multi-family,,60.61,2001.0,1.0,,,,Blackhall Place,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D08 R596,Ireland,ie,,,,,,,,Law Society of Ireland,,,,,,,,,,,
1627319,1200014025,35001.0,A268080014,29,dublin,D07,428 north circular road dublin 7 d07 ve20,0,29/07/2016,150000,53.359788,-6.262703,mid-terrace,64.192544,,,2.0,2.0,2.0,,Synnott Lane,Inns Quay A ED,Dublin,Dublin 7,County Dublin,Leinster,D01 C2F6,Ireland,ie,,,,,,,,,,,,,,,,,,,
51086,1200011339,35001.0,A267117002,26,dublin,D14,apartment 22 riverbank dodder park road dublin 14 d14 e179,0,14/03/2013,100000,53.303536,-6.273365,multi-family,,42.2,1980.0,1.0,1.0,,92,Dodder Park Road,Rathfarnham Village ED,,Dublin 14,County Dublin,Leinster,D06 K767,Ireland,ie,,,South Dublin,Rathfarnham,,,,,,,,,,,,,,,
271365,1200011272,35001.0,A268115002,29,dublin,D04,5 howard street dublin 4 d04 yx51,0,20/08/2019,335000,53.340455000000006,-6.235073000000001,mid-terrace,,35.0,,,2.0,2.0,5,Howard Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
470430,1200012432,35001.0,A267096007,28,dublin,A96,kilda lodge saint george's avenue killiney co. dublin a96 d433,0,18/10/2017,805000,53.261373,-6.117042,bungalow,133.856202,119.49,1870.0,2.0,,,,Cherry Court,Killiney South ED,,,County Dublin,Leinster,A96 YC66,Ireland,ie,Loughlinstown,Shankill,Dún Laoghaire-Rathdown,,,Cherry Court,,,,,,Killiney Township 1866-1900,,,,,,,
545853,1200001351,35001.0,A268081013,29,dublin,D07,19 mountjoy street dublin 7 d07 e3t3,0,04/09/2019,480000,53.354498,-6.2687349999999995,mid-terrace,85.411426,148.04,1910.0,2.0,3.0,1.0,,Saint Mary's Place North,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 H0F9,Ireland,ie,,,,,,,,,,,,,,,,,,,
1327619,1200016797,4009.0,A267005003,27,dublin,D13,8 drumnigh wood portmarnock co. dublin d13 dk84,0,16/03/2018,1200000,53.415271,-6.15779,dend-terraceached,,447.76,2003.0,2.0,5.0,5.0,,,Malahide ED,,,County Dublin,Leinster,D13 X8X9,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
233654,1200005652,35001.0,A268082008,29,dublin,D07,63 church street dublin 7 d07 x4a6,0,11/03/2016,152000,53.349605000000004,-6.27451,mid-terrace,44.449304999999995,62.1,1897.0,2.0,,,1,New Street North,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
1292119,1200009765,35001.0,A267045004,28,dublin,D14,74 braemor road dublin 14 d14 v227,0,23/04/2015,380000,53.299358,-6.260095,semi-dend-terraceached,91.37595400000001,124.61,1950.0,2.0,4.0,,74,Braemor Road,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
1703014,1200014257,35001.0,A268115018,29,dublin,D04,30 lansdowne park dublin 4 d04 k1w2,0,22/02/2019,700000,53.334480000000006,-6.234767,end-terrace,64.33192700000001,86.17,1940.0,2.0,3.0,,30,Lansdowne Park,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Baggotrath East,,,,,,,,,,,,,,,,,,
1939460,1200012302,35001.0,A268149004,29,dublin,D08,apartment 116 ulysses viking harbour apartments usher's island dublin 8 d08 k726,0,14/04/2015,167500,53.345996,-6.282906,multi-family,,,1994.0,1.0,,,15,Usher's Island,Ushers B ED,Dublin,Dublin 8,County Dublin,Leinster,D08 R596,Ireland,ie,,,,,,,,,James Joyce House,,,,,,,,,,
1944544,1200026233,4009.0,A267111010,27,dublin,D13,103 the kilns station road portmarnock co. dublin d13 e2h1,0,20/10/2017,200000,53.419817,-6.1512839999999995,multi-family,,51.19,2006.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
233537,1200015454,4009.0,A267099030,27,dublin,D13,apartment 1 the fairways seabrook manor station road portmarnock co. dublin d13 h6k1,0,07/04/2014,220000,53.419091,-6.153236,multi-family,,78.71,2003.0,1.0,,,,,Malahide ED,,,County Dublin,Leinster,13,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,Seabrook Manor,,,,,,,,,,,,,
1002721,1200010376,35001.0,A268115004,29,dublin,D04,3 derrynane gardens dublin 4 d04 p285,0,12/06/2015,525000,53.337743,-6.228594999999999,end-terrace,60.85913000000001,105.6,1950.0,2.0,4.0,,1,Derrynane Gardens,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K743,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,,,
846535,1200045562,35001.0,A268115013,29,dublin,D04,5 the ropery dublin 4 d04 x8c2,1,02/04/2019,726785,53.339380000000006,-6.23381,mid-terrace,,,2018.0,,,,83,Gordon Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,,,,,,,,,,,
1452492,1200012390,35001.0,A267017012,28,dublin,A94,34 southdene monkstown valley monkstown blackrock co. dublin a94 c2v1,0,23/05/2018,500000,53.292463,-6.159008,end-terrace,,67.78,1988.0,2.0,2.0,,34,Southdene,Blackrock-Monkstown ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,Monkstown,,Dún Laoghaire-Rathdown,,Blackrock,Monkstown Valley,,,,,,,,,,,,,
1318312,1200045364,4009.0,A267111010,27,dublin,D13,2 the green station manor dublin 13 d13 xy5d,1,17/04/2019,572467,53.41911700000001,-6.149647,end-terrace,67.924324,,2018.0,,,,,,Malahide ED,,,County Dublin,Leinster,D13 YV05,Ireland,ie,Portmarnock,Portmarnock,Fingal,,,,,,,,,,,,,,,,
1237531,1200007199,35001.0,A268115013,29,dublin,D04,10 the pidgeon house south lotts road dublin 4 d04 r2v6,1,24/08/2012,384200,53.339491,-6.234264,mid-terrace,78.95343199999999,,2011.0,,,,,Gordon Street,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,The Camden,,,,,,,,,,
1809228,1200013386,35001.0,A268082003,29,dublin,D07,apartment 104 the old distillery anne street north dublin 7 d07 rx61,0,25/01/2018,335000,53.349031000000004,-6.272957,multi-family,,79.5,1998.0,1.0,2.0,1.0,46,Beresford Street,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
142045,1200013420,35001.0,A268098009,29,dublin,D08,77 saint augustine street dublin 8 d08 px7h,0,20/04/2012,230000,53.345197,-6.276895,end-terrace,43.922914,85.84,1900.0,3.0,3.0,,10,Arran Quay,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 HK38,Ireland,ie,,,,,,,,,,,,,,,,,,,
820217,1200003353,35001.0,A267148001,26,dublin,D24,44 bancroft park dublin 24 d24 hn9v,0,28/10/2011,250000,53.289768,-6.353836,semi-dend-terraceached,74.468701,115.96,1968.0,2.0,4.0,,,Bancroft Park,Tallaght-Tymon ED,,Dublin 24,County Dublin,Leinster,D24 Y201,Ireland,ie,Tallaght,,South Dublin,,,Bancroft Park,,,,,,,,,,,,,
1559118,1200007721,35001.0,A267144003,26,dublin,D24,apartment 17 village square apartments westpark tallaght dublin 24 d24 vw58,0,16/05/2016,167000,53.286212,-6.3631519999999995,multi-family,,,,1.0,,,,Tallaght Bypass,Tallaght-Kingswood ED,,Dublin 24,County Dublin,Leinster,D24 KP02,Ireland,ie,Tallaght,,South Dublin,,,,,,,,,,,,,,,,
1087134,1200000247,35001.0,A267096012,28,dublin,A96,35 rock lodge killiney co. dublin a96 x8n5,0,08/11/2019,755000,53.26644399999999,-6.118417,dend-terraceached,113.776086,176.61,1972.0,2.0,4.0,3.0,61,Ballinclea Heights,Killiney North ED,,,County Dublin,Leinster,SW17 7EG,Ireland,ie,Ballinclea,Killiney,Dún Laoghaire-Rathdown,,,Ballinclea Heights,,,,,,,,,,,,,
573793,1200009986,35001.0,A268115023,29,dublin,D04,3 shaws lane apartments shaws lane bath avenue dublin 4 d04 ek60,0,08/11/2012,240000,53.336452,-6.2319830000000005,multi-family,,,2016.0,1.0,,,,Shaws Lane,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,,,
881500,1200032382,35001.0,A267018007,28,dublin,A94,36 belgrave square south monkstown blackrock co. dublin a94 f656,0,14/07/2017,3730000,53.295563,-6.1629059999999996,end-terrace,143.46322,,,,,,36,Belgrave Square South,Blackrock-Seapoint ED,,,County Dublin,Leinster,A94 PC95,Ireland,ie,Dunleary,,Dún Laoghaire-Rathdown,,Blackrock,,,,,,,,,,,,,,
841521,1200008421,35001.0,A268143020,29,dublin,D02,apartment 10 block 1 gallery quay grand canal quay dublin 2 d02 vx34,0,14/11/2013,377000,53.343132999999995,-6.238948000000001,multi-family,,,2004.0,1.0,,,,Chimney View,South Dock ED,Dublin,Dublin 2,County Dublin,Leinster,D02 HP83,Ireland,ie,,,,,,,,,Gallery Quay,Dublin Docklands,,,,,,,,,
1791708,1200010494,35001.0,A268138001,29,dublin,D01,apartment 63 block c belmont hall gardiner street middle dublin 1 d01 pp86,0,11/06/2014,125000,53.354727000000004,-6.257523,multi-family,,,1997.0,1.0,,,,Temple Lane North,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01 W448,Ireland,ie,,,,,,,,,Belmont Hall (44-64),,,,,,,,,,
569462,1200006398,35001.0,A268117001,29,dublin,D04,apartment 15 huband court percy place dublin 4 d04 k128,0,19/11/2012,390000,53.33547900000001,-6.242268,multi-family,,,1980.0,1.0,,,,Percy Place,Pembroke West C ED,Dublin,Dublin 4,County Dublin,Leinster,D02 FK19,Ireland,ie,Baggotrath North,,,,,,,,Bank of Ireland,,,,,,,,,,
838984,1200011699,35001.0,A268003019,29,dublin,D07,187 clifden court ellis quay dublin 7 d07 pf24,0,04/04/2017,223500,53.3471,-6.283587000000001,terraced,,54.59,1994.0,1.0,,,,Ellis Quay,Arran Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D08 R596,Ireland,ie,,,,,,,,,Clifden Court,,,,,,,,,,
603604,1200008423,35001.0,A268143013,29,dublin,D04,apartment 69 the lansdowne block pembroke square grand canal street upper dublin 4 d04 y578,0,29/06/2015,320000,53.338738,-6.2371989999999995,multi-family,,56.0,1997.0,1.0,,,"1,2",Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,Pembroke Square,,,,,,,,,,
1566710,1200011891,35001.0,A268002001,29,dublin,D07,apartment 232 the richmond brunswick street north dublin 7 d07 a529,0,12/09/2019,280000,53.351943000000006,-6.276845,multi-family,,54.3,1996.0,1.0,2.0,1.0,,Morning Star Avenue,Arran Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,Grangegorman,,,,,,,,,,,,,,,
1103406,1200036394,35001.0,A267043006,28,dublin,D14,98a landscape park dublin 14 d14 a4a7,0,27/08/2015,515000,53.299581999999994,-6.26409,dend-terraceached,97.346029,,,,,,98A,Landscape Park,Churchtown-Landscape ED,,Dublin 14,County Dublin,Leinster,D14 X654,Ireland,ie,,,Dún Laoghaire-Rathdown,Newtown Little,,,,,,,,,,,,,,,
1802460,1200011891,35001.0,A268002001,29,dublin,D07,apartment 243 the richmond brunswick street north dublin 7 d07 r289,0,18/12/2014,150000,53.351943000000006,-6.276845,multi-family,,,1996.0,1.0,1.0,,,Morning Star Avenue,Arran Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D07 XN29,Ireland,ie,,,,Grangegorman,,,,,,,,,,,,,,,
80224,1200010852,35001.0,A268005004,29,dublin,D07,3 norseman court manor street dublin 7 d07 a594,0,13/03/2013,109000,53.3511,-6.28356,mid-terrace,,48.3,2004.0,1.0,1.0,1.0,,Norseman Place,Arran Quay E ED,Dublin,Dublin 7,County Dublin,Leinster,D07 WF44,Ireland,ie,Grangegorman West,,,,,Oxmantown,,,,,,,,,,,,,
241503,1200009780,35001.0,A268082002,29,dublin,D07,apartment 31 temple court dominick street upper dublin 7 d07 ka47,0,12/04/2019,173000,53.353986,-6.271212,multi-family,,,1929.0,1.0,,,7,Temple Cottages,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D01 HH34,Ireland,ie,,,,,,,,,,,,,,,,,,,
1360307,1200013386,35001.0,A268082003,29,dublin,D07,apartment 100 the old distillery anne street north dublin 7 d07 dp70,0,16/11/2016,257000,53.349031000000004,-6.272957,multi-family,,50.95,1998.0,1.0,2.0,1.0,46,Beresford Street,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
732032,1200007225,35001.0,A268030007,29,dublin,D07,apartment 50 saint peters square phibsborough road dublin 7 d07 t2x8,0,21/01/2019,250000,53.361577000000004,-6.2721599999999995,multi-family,,70.67,1996.0,2.0,2.0,,,Saint Peter's Square,Cabra East A ED,Dublin,Dublin 7,County Dublin,Leinster,D07 R26N,Ireland,ie,Crossguns South,,,,,,,,,,,,,,,,,,
1635833,1200008422,35001.0,A268143015,29,dublin,D02,12 grand canal street lower dublin 2 d02 f297,0,30/06/2017,355000,53.340261,-6.242704,terraced,64.550752,,,2.0,,,12,Grand Canal Street Lower,South Dock ED,Dublin,Dublin 2,County Dublin,Leinster,D02 HD59,Ireland,ie,,,,,,,,,,,,,,,,,,,
1647001,1200009255,35001.0,A268081016,29,dublin,D07,apartment 48 sackville court 74 blessington street dublin 7 d07 hk80,0,25/02/2016,135000,53.35606800000001,-6.265947,multi-family,,,2003.0,1.0,,,74,Blessington Street,Inns Quay B ED,Dublin,Dublin 7,County Dublin,Leinster,D01 W2C9,Ireland,ie,,,,,,,,,Sackville Court,,,,,,,,,,
863652,1200005769,35001.0,A268143014,29,dublin,D04,apartment 73 the dock mill grand mill quay barrow street dublin 4 d04 x398,0,23/12/2016,500000,53.340506000000005,-6.236936,multi-family,,,,1.0,,,,Barrow Street,South Dock ED,Dublin,Dublin 4,County Dublin,Leinster,D04 TR29,Ireland,ie,South Lots,,,,,,,,The Dock Mill,,,,,,,,,,
1449324,1200020520,35007.0,A257081017,25,wicklow,A98,27 headlands putland road bray co. wicklow a98 ey24,0,05/06/2015,405000,53.193630000000006,-6.099272,end-terrace,65.05140899999999,105.14,2002.0,2.0,4.0,,,The Headlands,Bray No 2,,,County Wicklow,Leinster,A98 XW24,Ireland,ie,Newcourt,,,,,The Headlands,,,,,,,The Municipal District of Bray,,,,,,
218495,1200007266,35001.0,A268138015,29,dublin,D01,13 north great george's street dublin 1 d01 v2c9,0,22/02/2013,150000,53.354478,-6.2610220000000005,mid-terrace,151.421775,,,1.0,,,13,North Great George's Street,Rotunda A ED,Dublin,Dublin 1,County Dublin,Leinster,D01 PP66,Ireland,ie,,,,,,,,,,,,,,,,,,,
126761,1200014257,35001.0,A268115018,29,dublin,D04,56 lansdowne park dublin 4 d04 w3c6,0,03/02/2017,658000,53.334373,-6.23517,end-terrace,65.700265,94.73,1930.0,2.0,3.0,,56,Lansdowne Park,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 K7X4,Ireland,ie,Baggotrath North,,,,,,,,,,,,,,,,,,
1725862,1200012969,35001.0,A268082008,29,dublin,D07,37 beresford street dublin 7 d07 a2t3,0,20/06/2012,130000,53.349449,-6.273708999999999,mid-terrace,51.262209000000006,71.33,1955.0,2.0,2.0,,37,Beresford Street,Inns Quay C ED,Dublin,Dublin 7,County Dublin,Leinster,D07 RR82,Ireland,ie,,,,,,,,,,,,,,,,,,,
1247205,1200025063,35001.0,A268115005,29,dublin,D04,1 lansdowne court shelbourne road dublin 4 d04 pf54,0,11/07/2011,170000,53.33440600000001,-6.232416000000001,multi-family,,,1995.0,1.0,,,7A,Lansdowne Park,Pembroke West A ED,Dublin,Dublin 4,County Dublin,Leinster,D04 CX95,Ireland,ie,Beggarsbush,,,,,,,,,,,,,,,,,,
